case;cislo linky;konecna A;linka_smer_A;cislo linky B;konecna B;linka_smer_B;rozjezd;prijezd;odjezd;doba prestupu;stihnuto;o_kolik;cpu;smysluplnost
case5;5;Nádraží;(5, 135);5;Okružní,Shell;(5, 185);19:55:00;2023-10-26 19:52:06.702130;26.10.2023 19:55;52;True;121.29787;PRIOR;1
case5;5;Nádraží;(5, 135);17;Dopravní podnik;(17, 111, 1);19:55:00;2023-10-26 19:52:06.702130;26.10.2023 19:55;82;True;91.29787;PRIOR;0
case5;17;Dopravní podnik;(17, 111, 1);2;Most,nádraží;(2, 9);19:55:00;2023-10-26 19:52:43.259585;26.10.2023 19:55;57;True;79.740415;PRIOR;1
case5;17;Dopravní podnik;(17, 111, 1);4;Most,Dopravní podnik;(4, 3);19:55:00;2023-10-26 19:52:43.259585;26.10.2023 19:55;89;True;47.740415;PRIOR;1
case5;17;Dopravní podnik;(17, 111, 1);5;Okružní,Shell;(5, 185);19:55:00;2023-10-26 19:52:43.259585;26.10.2023 19:55;30;True;106.740415;PRIOR;1
case5;17;Dopravní podnik;(17, 111, 1);5;Nádraží;(5, 135);19:55:00;2023-10-26 19:52:43.259585;26.10.2023 19:55;82;True;54.740415;PRIOR;1
case5;2;Most,nádraží;(2, 9);4;Most,Dopravní podnik;(4, 3);20:55:00;26.10.2023 20:51;26.10.2023 20:55;58;True;182;PRIOR;0
case5;2;Most,nádraží;(2, 9);5;Okružní,Shell;(5, 185);20:55:00;26.10.2023 20:51;26.10.2023 20:55;27;True;213;PRIOR;0
case5;2;Most,nádraží;(2, 9);5;Nádraží;(5, 135);20:55:00;26.10.2023 20:51;26.10.2023 20:55;39;True;201;PRIOR;1
case5;2;Most,nádraží;(2, 9);17;Dopravní podnik;(17, 111, 1);20:55:00;26.10.2023 20:51;26.10.2023 20:55;57;True;183;PRIOR;0
case5;4;Most,Dopravní podnik;(4, 3);2;Most,nádraží;(2, 9);20:55:00;2023-10-26 20:52:47.278561;26.10.2023 20:55;58;True;74.721439;PRIOR;0
case5;4;Most,Dopravní podnik;(4, 3);5;Okružní,Shell;(5, 185);20:55:00;2023-10-26 20:52:47.278561;26.10.2023 20:55;59;True;73.721439;PRIOR;1
case5;4;Most,Dopravní podnik;(4, 3);5;Nádraží;(5, 135);20:55:00;2023-10-26 20:52:47.278561;26.10.2023 20:55;46;True;86.721439;PRIOR;1
case5;4;Most,Dopravní podnik;(4, 3);17;Dopravní podnik;(17, 111, 1);20:55:00;2023-10-26 20:52:47.278561;26.10.2023 20:55;89;True;43.721439;PRIOR;1
case5;5;Okružní,Shell;(5, 185);2;Most,nádraží;(2, 9);20:55:00;26.10.2023 20:51;26.10.2023 20:55;27;True;213;PRIOR;1
case5;5;Okružní,Shell;(5, 185);4;Most,Dopravní podnik;(4, 3);20:55:00;26.10.2023 20:51;26.10.2023 20:55;59;True;181;PRIOR;1
case5;5;Okružní,Shell;(5, 185);5;Nádraží;(5, 135);20:55:00;26.10.2023 20:51;26.10.2023 20:55;52;True;188;PRIOR;1
case5;5;Okružní,Shell;(5, 185);17;Dopravní podnik;(17, 111, 1);20:55:00;26.10.2023 20:51;26.10.2023 20:55;30;True;210;PRIOR;1
case5;5;Nádraží;(5, 135);2;Most,nádraží;(2, 9);20:55:00;2023-10-26 20:51:53.743626;26.10.2023 20:55;39;True;147.256374;PRIOR;1
case5;5;Nádraží;(5, 135);4;Most,Dopravní podnik;(4, 3);20:55:00;2023-10-26 20:51:53.743626;26.10.2023 20:55;46;True;140.256374;PRIOR;0
case5;5;Nádraží;(5, 135);5;Okružní,Shell;(5, 185);20:55:00;2023-10-26 20:51:53.743626;26.10.2023 20:55;52;True;134.256374;PRIOR;1
case5;5;Nádraží;(5, 135);17;Dopravní podnik;(17, 111, 1);20:55:00;2023-10-26 20:51:53.743626;26.10.2023 20:55;82;True;104.256374;PRIOR;0
case5;17;Dopravní podnik;(17, 111, 1);2;Most,nádraží;(2, 9);20:55:00;2023-10-26 20:52:38.960259;26.10.2023 20:55;57;True;84.039741;PRIOR;1
case5;17;Dopravní podnik;(17, 111, 1);4;Most,Dopravní podnik;(4, 3);20:55:00;2023-10-26 20:52:38.960259;26.10.2023 20:55;89;True;52.039741;PRIOR;1
case5;17;Dopravní podnik;(17, 111, 1);5;Okružní,Shell;(5, 185);20:55:00;2023-10-26 20:52:38.960259;26.10.2023 20:55;30;True;111.039741;PRIOR;1
case5;17;Dopravní podnik;(17, 111, 1);5;Nádraží;(5, 135);20:55:00;2023-10-26 20:52:38.960259;26.10.2023 20:55;82;True;59.039741;PRIOR;1
case5;2;Most,nádraží;(2, 9);4;Most,Dopravní podnik;(4, 3);21:55:00;26.10.2023 21:51;26.10.2023 21:55;58;True;182;PRIOR;0
case5;2;Most,nádraží;(2, 9);5;Okružní,Shell;(5, 185);21:55:00;26.10.2023 21:51;26.10.2023 21:55;27;True;213;PRIOR;0
case5;2;Most,nádraží;(2, 9);5;Nádraží;(5, 135);21:55:00;26.10.2023 21:51;26.10.2023 21:55;39;True;201;PRIOR;1
case5;2;Most,nádraží;(2, 9);17;Dopravní podnik;(17, 111, 1);21:55:00;26.10.2023 21:51;26.10.2023 21:55;57;True;183;PRIOR;0
case5;4;Most,Dopravní podnik;(4, 3);2;Most,nádraží;(2, 9);21:55:00;2023-10-26 21:51:08.936351;26.10.2023 21:55;58;True;173.063649;PRIOR;0
case5;4;Most,Dopravní podnik;(4, 3);5;Okružní,Shell;(5, 185);21:55:00;2023-10-26 21:51:08.936351;26.10.2023 21:55;59;True;172.063649;PRIOR;1
case5;4;Most,Dopravní podnik;(4, 3);5;Nádraží;(5, 135);21:55:00;2023-10-26 21:51:08.936351;26.10.2023 21:55;46;True;185.063649;PRIOR;1
case5;4;Most,Dopravní podnik;(4, 3);17;Dopravní podnik;(17, 111, 1);21:55:00;2023-10-26 21:51:08.936351;26.10.2023 21:55;89;True;142.063649;PRIOR;1
case5;5;Okružní,Shell;(5, 185);2;Most,nádraží;(2, 9);21:55:00;2023-10-26 21:52:33.465294;26.10.2023 21:55;27;True;119.534706;PRIOR;1
case5;5;Okružní,Shell;(5, 185);4;Most,Dopravní podnik;(4, 3);21:55:00;2023-10-26 21:52:33.465294;26.10.2023 21:55;59;True;87.534706;PRIOR;1
case5;5;Okružní,Shell;(5, 185);5;Nádraží;(5, 135);21:55:00;2023-10-26 21:52:33.465294;26.10.2023 21:55;52;True;94.534706;PRIOR;1
case5;5;Okružní,Shell;(5, 185);17;Dopravní podnik;(17, 111, 1);21:55:00;2023-10-26 21:52:33.465294;26.10.2023 21:55;30;True;116.534706;PRIOR;1
case5;5;Nádraží;(5, 135);2;Most,nádraží;(2, 9);21:55:00;26.10.2023 21:51;26.10.2023 21:55;39;True;201;PRIOR;1
case5;5;Nádraží;(5, 135);4;Most,Dopravní podnik;(4, 3);21:55:00;26.10.2023 21:51;26.10.2023 21:55;46;True;194;PRIOR;0
case5;5;Nádraží;(5, 135);5;Okružní,Shell;(5, 185);21:55:00;26.10.2023 21:51;26.10.2023 21:55;52;True;188;PRIOR;1
case5;5;Nádraží;(5, 135);17;Dopravní podnik;(17, 111, 1);21:55:00;26.10.2023 21:51;26.10.2023 21:55;82;True;158;PRIOR;0
case5;17;Dopravní podnik;(17, 111, 1);2;Most,nádraží;(2, 9);21:55:00;2023-10-26 21:53:11.468584;26.10.2023 21:55;57;True;51.531416;PRIOR;1
case5;17;Dopravní podnik;(17, 111, 1);4;Most,Dopravní podnik;(4, 3);21:55:00;2023-10-26 21:53:11.468584;26.10.2023 21:55;89;True;19.531416;PRIOR;1
case5;17;Dopravní podnik;(17, 111, 1);5;Okružní,Shell;(5, 185);21:55:00;2023-10-26 21:53:11.468584;26.10.2023 21:55;30;True;78.531416;PRIOR;1
case5;17;Dopravní podnik;(17, 111, 1);5;Nádraží;(5, 135);21:55:00;2023-10-26 21:53:11.468584;26.10.2023 21:55;82;True;26.531416;PRIOR;1
case5;2;Most,nádraží;(2, 9);4;Most,Dopravní podnik;(4, 3);19:55:00;2023-10-27 19:51:45.178606;27.10.2023 19:55;58;True;136.821394;PRIOR;0
case5;2;Most,nádraží;(2, 9);5;Okružní,Shell;(5, 185);19:55:00;2023-10-27 19:51:45.178606;27.10.2023 23:59;27;True;;PRIOR;0
case5;2;Most,nádraží;(2, 9);5;Nádraží;(5, 135);19:55:00;2023-10-27 19:51:45.178606;27.10.2023 19:55;39;True;155.821394;PRIOR;1
case5;2;Most,nádraží;(2, 9);17;Dopravní podnik;(17, 111, 1);19:55:00;2023-10-27 19:51:45.178606;27.10.2023 19:55;57;True;137.821394;PRIOR;0
case5;4;Most,Dopravní podnik;(4, 3);2;Most,nádraží;(2, 9);19:55:00;2023-10-27 19:52:37.790598;27.10.2023 19:55;58;True;84.209402;PRIOR;0
case5;4;Most,Dopravní podnik;(4, 3);5;Okružní,Shell;(5, 185);19:55:00;2023-10-27 19:52:37.790598;27.10.2023 23:59;59;True;;PRIOR;1
case5;4;Most,Dopravní podnik;(4, 3);5;Nádraží;(5, 135);19:55:00;2023-10-27 19:52:37.790598;27.10.2023 19:55;46;True;96.209402;PRIOR;1
case5;4;Most,Dopravní podnik;(4, 3);17;Dopravní podnik;(17, 111, 1);19:55:00;2023-10-27 19:52:37.790598;27.10.2023 19:55;89;True;53.209402;PRIOR;1
case5;5;Okružní,Shell;(5, 185);2;Most,nádraží;(2, 9);19:55:00;27.10.2023 23:59;27.10.2023 19:55;27;False;;PRIOR;1
case5;5;Okružní,Shell;(5, 185);4;Most,Dopravní podnik;(4, 3);19:55:00;27.10.2023 23:59;27.10.2023 19:55;59;False;;PRIOR;1
case5;5;Okružní,Shell;(5, 185);5;Nádraží;(5, 135);19:55:00;27.10.2023 23:59;27.10.2023 19:55;52;False;;PRIOR;1
case5;5;Okružní,Shell;(5, 185);17;Dopravní podnik;(17, 111, 1);19:55:00;27.10.2023 23:59;27.10.2023 19:55;30;False;;PRIOR;1
case5;5;Nádraží;(5, 135);2;Most,nádraží;(2, 9);19:55:00;27.10.2023 19:51;27.10.2023 19:55;39;True;201;PRIOR;1
case5;5;Nádraží;(5, 135);4;Most,Dopravní podnik;(4, 3);19:55:00;27.10.2023 19:51;27.10.2023 19:55;46;True;194;PRIOR;0
case5;5;Nádraží;(5, 135);5;Okružní,Shell;(5, 185);19:55:00;27.10.2023 19:51;27.10.2023 23:59;52;True;;PRIOR;1
case5;5;Nádraží;(5, 135);17;Dopravní podnik;(17, 111, 1);19:55:00;27.10.2023 19:51;27.10.2023 19:55;82;True;158;PRIOR;0
case5;17;Dopravní podnik;(17, 111, 1);2;Most,nádraží;(2, 9);19:55:00;2023-10-27 19:52:59.134541;27.10.2023 19:55;57;True;63.865459;PRIOR;1
case5;17;Dopravní podnik;(17, 111, 1);4;Most,Dopravní podnik;(4, 3);19:55:00;2023-10-27 19:52:59.134541;27.10.2023 19:55;89;True;31.865459;PRIOR;1
case5;17;Dopravní podnik;(17, 111, 1);5;Okružní,Shell;(5, 185);19:55:00;2023-10-27 19:52:59.134541;27.10.2023 23:59;30;True;;PRIOR;1
case5;17;Dopravní podnik;(17, 111, 1);5;Nádraží;(5, 135);19:55:00;2023-10-27 19:52:59.134541;27.10.2023 19:55;82;True;38.865459;PRIOR;1
case5;2;Most,nádraží;(2, 9);4;Most,Dopravní podnik;(4, 3);20:55:00;2023-10-27 20:52:14.945971;27.10.2023 23:59;58;True;;PRIOR;0
case5;2;Most,nádraží;(2, 9);5;Okružní,Shell;(5, 185);20:55:00;2023-10-27 20:52:14.945971;27.10.2023 20:55;27;True;138.054029;PRIOR;0
case5;2;Most,nádraží;(2, 9);5;Nádraží;(5, 135);20:55:00;2023-10-27 20:52:14.945971;27.10.2023 20:55;39;True;126.054029;PRIOR;1
case5;2;Most,nádraží;(2, 9);17;Dopravní podnik;(17, 111, 1);20:55:00;2023-10-27 20:52:14.945971;27.10.2023 20:55;57;True;108.054029;PRIOR;0
case5;4;Most,Dopravní podnik;(4, 3);2;Most,nádraží;(2, 9);20:55:00;27.10.2023 23:59;27.10.2023 20:55;58;False;;PRIOR;0
case5;4;Most,Dopravní podnik;(4, 3);5;Okružní,Shell;(5, 185);20:55:00;27.10.2023 23:59;27.10.2023 20:55;59;False;;PRIOR;1
case5;4;Most,Dopravní podnik;(4, 3);5;Nádraží;(5, 135);20:55:00;27.10.2023 23:59;27.10.2023 20:55;46;False;;PRIOR;1
case5;4;Most,Dopravní podnik;(4, 3);17;Dopravní podnik;(17, 111, 1);20:55:00;27.10.2023 23:59;27.10.2023 20:55;89;False;;PRIOR;1
case5;5;Okružní,Shell;(5, 185);2;Most,nádraží;(2, 9);20:55:00;2023-10-27 20:52:19.219461;27.10.2023 20:55;27;True;133.780539;PRIOR;1
case5;5;Okružní,Shell;(5, 185);4;Most,Dopravní podnik;(4, 3);20:55:00;2023-10-27 20:52:19.219461;27.10.2023 23:59;59;True;;PRIOR;1
case5;5;Okružní,Shell;(5, 185);5;Nádraží;(5, 135);20:55:00;2023-10-27 20:52:19.219461;27.10.2023 20:55;52;True;108.780539;PRIOR;1
case5;5;Okružní,Shell;(5, 185);17;Dopravní podnik;(17, 111, 1);20:55:00;2023-10-27 20:52:19.219461;27.10.2023 20:55;30;True;130.780539;PRIOR;1
case5;5;Nádraží;(5, 135);2;Most,nádraží;(2, 9);20:55:00;2023-10-27 20:51:52.637735;27.10.2023 20:55;39;True;148.362265;PRIOR;1
case5;5;Nádraží;(5, 135);4;Most,Dopravní podnik;(4, 3);20:55:00;2023-10-27 20:51:52.637735;27.10.2023 23:59;46;True;;PRIOR;0
case5;5;Nádraží;(5, 135);5;Okružní,Shell;(5, 185);20:55:00;2023-10-27 20:51:52.637735;27.10.2023 20:55;52;True;135.362265;PRIOR;1
case5;5;Nádraží;(5, 135);17;Dopravní podnik;(17, 111, 1);20:55:00;2023-10-27 20:51:52.637735;27.10.2023 20:55;82;True;105.362265;PRIOR;0
case5;17;Dopravní podnik;(17, 111, 1);2;Most,nádraží;(2, 9);20:55:00;2023-10-27 20:52:02.423445;27.10.2023 20:55;57;True;120.576555;PRIOR;1
case5;17;Dopravní podnik;(17, 111, 1);4;Most,Dopravní podnik;(4, 3);20:55:00;2023-10-27 20:52:02.423445;27.10.2023 23:59;89;True;;PRIOR;1
case5;17;Dopravní podnik;(17, 111, 1);5;Okružní,Shell;(5, 185);20:55:00;2023-10-27 20:52:02.423445;27.10.2023 20:55;30;True;147.576555;PRIOR;1
case5;17;Dopravní podnik;(17, 111, 1);5;Nádraží;(5, 135);20:55:00;2023-10-27 20:52:02.423445;27.10.2023 20:55;82;True;95.576555;PRIOR;1
case5;2;Most,nádraží;(2, 9);4;Most,Dopravní podnik;(4, 3);21:55:00;2023-10-27 21:51:19.035230;27.10.2023 21:55;58;True;162.96477;PRIOR;0
case5;2;Most,nádraží;(2, 9);5;Okružní,Shell;(5, 185);21:55:00;2023-10-27 21:51:19.035230;27.10.2023 21:55;27;True;193.96477;PRIOR;0
case5;2;Most,nádraží;(2, 9);5;Nádraží;(5, 135);21:55:00;2023-10-27 21:51:19.035230;27.10.2023 21:55;39;True;181.96477;PRIOR;1
case5;2;Most,nádraží;(2, 9);17;Dopravní podnik;(17, 111, 1);21:55:00;2023-10-27 21:51:19.035230;27.10.2023 21:55;57;True;163.96477;PRIOR;0
case5;4;Most,Dopravní podnik;(4, 3);2;Most,nádraží;(2, 9);21:55:00;2023-10-27 21:52:39.798041;27.10.2023 21:55;58;True;82.201959;PRIOR;0
case5;4;Most,Dopravní podnik;(4, 3);5;Okružní,Shell;(5, 185);21:55:00;2023-10-27 21:52:39.798041;27.10.2023 21:55;59;True;81.201959;PRIOR;1
case5;4;Most,Dopravní podnik;(4, 3);5;Nádraží;(5, 135);21:55:00;2023-10-27 21:52:39.798041;27.10.2023 21:55;46;True;94.201959;PRIOR;1
case5;4;Most,Dopravní podnik;(4, 3);17;Dopravní podnik;(17, 111, 1);21:55:00;2023-10-27 21:52:39.798041;27.10.2023 21:55;89;True;51.201959;PRIOR;1
case5;5;Okružní,Shell;(5, 185);2;Most,nádraží;(2, 9);21:55:00;2023-10-27 21:52:40.358690;27.10.2023 21:55;27;True;112.64131;PRIOR;1
case5;5;Okružní,Shell;(5, 185);4;Most,Dopravní podnik;(4, 3);21:55:00;2023-10-27 21:52:40.358690;27.10.2023 21:55;59;True;80.64131;PRIOR;1
case5;5;Okružní,Shell;(5, 185);5;Nádraží;(5, 135);21:55:00;2023-10-27 21:52:40.358690;27.10.2023 21:55;52;True;87.64131;PRIOR;1
case5;5;Okružní,Shell;(5, 185);17;Dopravní podnik;(17, 111, 1);21:55:00;2023-10-27 21:52:40.358690;27.10.2023 21:55;30;True;109.64131;PRIOR;1
case5;5;Nádraží;(5, 135);2;Most,nádraží;(2, 9);21:55:00;2023-10-27 21:51:10.772114;27.10.2023 21:55;39;True;190.227886;PRIOR;1
case5;5;Nádraží;(5, 135);4;Most,Dopravní podnik;(4, 3);21:55:00;2023-10-27 21:51:10.772114;27.10.2023 21:55;46;True;183.227886;PRIOR;0
case5;5;Nádraží;(5, 135);5;Okružní,Shell;(5, 185);21:55:00;2023-10-27 21:51:10.772114;27.10.2023 21:55;52;True;177.227886;PRIOR;1
case5;5;Nádraží;(5, 135);17;Dopravní podnik;(17, 111, 1);21:55:00;2023-10-27 21:51:10.772114;27.10.2023 21:55;82;True;147.227886;PRIOR;0
case5;17;Dopravní podnik;(17, 111, 1);2;Most,nádraží;(2, 9);21:55:00;2023-10-27 21:52:20.734679;27.10.2023 21:55;57;True;102.265321;PRIOR;1
case5;17;Dopravní podnik;(17, 111, 1);4;Most,Dopravní podnik;(4, 3);21:55:00;2023-10-27 21:52:20.734679;27.10.2023 21:55;89;True;70.265321;PRIOR;1
case5;17;Dopravní podnik;(17, 111, 1);5;Okružní,Shell;(5, 185);21:55:00;2023-10-27 21:52:20.734679;27.10.2023 21:55;30;True;129.265321;PRIOR;1
case5;17;Dopravní podnik;(17, 111, 1);5;Nádraží;(5, 135);21:55:00;2023-10-27 21:52:20.734679;27.10.2023 21:55;82;True;77.265321;PRIOR;1
case5;2;Most,nádraží;(2, 9);4;Most,Dopravní podnik;(4, 3);19:55:00;2023-10-30 19:51:29.290893;30.10.2023 19:55;58;True;152.709107;PRIOR;0
case5;2;Most,nádraží;(2, 9);5;Okružní,Shell;(5, 185);19:55:00;2023-10-30 19:51:29.290893;30.10.2023 19:55;27;True;183.709107;PRIOR;0
case5;2;Most,nádraží;(2, 9);5;Nádraží;(5, 135);19:55:00;2023-10-30 19:51:29.290893;30.10.2023 19:55;39;True;171.709107;PRIOR;1
case5;2;Most,nádraží;(2, 9);17;Dopravní podnik;(17, 111, 1);19:55:00;2023-10-30 19:51:29.290893;30.10.2023 19:55;57;True;153.709107;PRIOR;0
case5;4;Most,Dopravní podnik;(4, 3);2;Most,nádraží;(2, 9);19:55:00;2023-10-30 19:53:10.725435;30.10.2023 19:55;58;True;51.274565;PRIOR;0
case5;4;Most,Dopravní podnik;(4, 3);5;Okružní,Shell;(5, 185);19:55:00;2023-10-30 19:53:10.725435;30.10.2023 19:55;59;True;50.274565;PRIOR;1
case5;4;Most,Dopravní podnik;(4, 3);5;Nádraží;(5, 135);19:55:00;2023-10-30 19:53:10.725435;30.10.2023 19:55;46;True;63.274565;PRIOR;1
case5;4;Most,Dopravní podnik;(4, 3);17;Dopravní podnik;(17, 111, 1);19:55:00;2023-10-30 19:53:10.725435;30.10.2023 19:55;89;True;20.274565;PRIOR;1
case5;5;Okružní,Shell;(5, 185);2;Most,nádraží;(2, 9);19:55:00;2023-10-30 19:51:50.090740;30.10.2023 19:55;27;True;162.90926;PRIOR;1
case5;5;Okružní,Shell;(5, 185);4;Most,Dopravní podnik;(4, 3);19:55:00;2023-10-30 19:51:50.090740;30.10.2023 19:55;59;True;130.90926;PRIOR;1
case5;5;Okružní,Shell;(5, 185);5;Nádraží;(5, 135);19:55:00;2023-10-30 19:51:50.090740;30.10.2023 19:55;52;True;137.90926;PRIOR;1
case5;5;Okružní,Shell;(5, 185);17;Dopravní podnik;(17, 111, 1);19:55:00;2023-10-30 19:51:50.090740;30.10.2023 19:55;30;True;159.90926;PRIOR;1
case5;5;Nádraží;(5, 135);2;Most,nádraží;(2, 9);19:55:00;2023-10-30 19:51:53.937770;30.10.2023 19:55;39;True;147.06223;PRIOR;1
case5;5;Nádraží;(5, 135);4;Most,Dopravní podnik;(4, 3);19:55:00;2023-10-30 19:51:53.937770;30.10.2023 19:55;46;True;140.06223;PRIOR;0
case5;5;Nádraží;(5, 135);5;Okružní,Shell;(5, 185);19:55:00;2023-10-30 19:51:53.937770;30.10.2023 19:55;52;True;134.06223;PRIOR;1
case5;5;Nádraží;(5, 135);17;Dopravní podnik;(17, 111, 1);19:55:00;2023-10-30 19:51:53.937770;30.10.2023 19:55;82;True;104.06223;PRIOR;0
case5;17;Dopravní podnik;(17, 111, 1);2;Most,nádraží;(2, 9);19:55:00;2023-10-30 19:52:19.460064;30.10.2023 19:55;57;True;103.539936;PRIOR;1
case5;17;Dopravní podnik;(17, 111, 1);4;Most,Dopravní podnik;(4, 3);19:55:00;2023-10-30 19:52:19.460064;30.10.2023 19:55;89;True;71.539936;PRIOR;1
case5;17;Dopravní podnik;(17, 111, 1);5;Okružní,Shell;(5, 185);19:55:00;2023-10-30 19:52:19.460064;30.10.2023 19:55;30;True;130.539936;PRIOR;1
case5;17;Dopravní podnik;(17, 111, 1);5;Nádraží;(5, 135);19:55:00;2023-10-30 19:52:19.460064;30.10.2023 19:55;82;True;78.539936;PRIOR;1
case5;2;Most,nádraží;(2, 9);4;Most,Dopravní podnik;(4, 3);20:55:00;30.10.2023 20:51;30.10.2023 20:55;58;True;182;PRIOR;0
case5;2;Most,nádraží;(2, 9);5;Okružní,Shell;(5, 185);20:55:00;30.10.2023 20:51;30.10.2023 20:55;27;True;213;PRIOR;0
case5;2;Most,nádraží;(2, 9);5;Nádraží;(5, 135);20:55:00;30.10.2023 20:51;30.10.2023 20:55;39;True;201;PRIOR;1
case5;2;Most,nádraží;(2, 9);17;Dopravní podnik;(17, 111, 1);20:55:00;30.10.2023 20:51;30.10.2023 20:55;57;True;183;PRIOR;0
case5;4;Most,Dopravní podnik;(4, 3);2;Most,nádraží;(2, 9);20:55:00;30.10.2023 20:51;30.10.2023 20:55;58;True;182;PRIOR;0
case5;4;Most,Dopravní podnik;(4, 3);5;Okružní,Shell;(5, 185);20:55:00;30.10.2023 20:51;30.10.2023 20:55;59;True;181;PRIOR;1
case5;4;Most,Dopravní podnik;(4, 3);5;Nádraží;(5, 135);20:55:00;30.10.2023 20:51;30.10.2023 20:55;46;True;194;PRIOR;1
case5;4;Most,Dopravní podnik;(4, 3);17;Dopravní podnik;(17, 111, 1);20:55:00;30.10.2023 20:51;30.10.2023 20:55;89;True;151;PRIOR;1
case5;5;Okružní,Shell;(5, 185);2;Most,nádraží;(2, 9);20:55:00;2023-10-30 20:51:49.435219;30.10.2023 20:55;27;True;163.564781;PRIOR;1
case5;5;Okružní,Shell;(5, 185);4;Most,Dopravní podnik;(4, 3);20:55:00;2023-10-30 20:51:49.435219;30.10.2023 20:55;59;True;131.564781;PRIOR;1
case5;5;Okružní,Shell;(5, 185);5;Nádraží;(5, 135);20:55:00;2023-10-30 20:51:49.435219;30.10.2023 20:55;52;True;138.564781;PRIOR;1
case5;5;Okružní,Shell;(5, 185);17;Dopravní podnik;(17, 111, 1);20:55:00;2023-10-30 20:51:49.435219;30.10.2023 20:55;30;True;160.564781;PRIOR;1
case5;5;Nádraží;(5, 135);2;Most,nádraží;(2, 9);20:55:00;30.10.2023 20:51;30.10.2023 20:55;39;True;201;PRIOR;1
case5;5;Nádraží;(5, 135);4;Most,Dopravní podnik;(4, 3);20:55:00;30.10.2023 20:51;30.10.2023 20:55;46;True;194;PRIOR;0
case5;5;Nádraží;(5, 135);5;Okružní,Shell;(5, 185);20:55:00;30.10.2023 20:51;30.10.2023 20:55;52;True;188;PRIOR;1
case5;5;Nádraží;(5, 135);17;Dopravní podnik;(17, 111, 1);20:55:00;30.10.2023 20:51;30.10.2023 20:55;82;True;158;PRIOR;0
case5;17;Dopravní podnik;(17, 111, 1);2;Most,nádraží;(2, 9);20:55:00;2023-10-30 20:52:12.806295;30.10.2023 20:55;57;True;110.193705;PRIOR;1
case5;17;Dopravní podnik;(17, 111, 1);4;Most,Dopravní podnik;(4, 3);20:55:00;2023-10-30 20:52:12.806295;30.10.2023 20:55;89;True;78.193705;PRIOR;1
case5;17;Dopravní podnik;(17, 111, 1);5;Okružní,Shell;(5, 185);20:55:00;2023-10-30 20:52:12.806295;30.10.2023 20:55;30;True;137.193705;PRIOR;1
case5;17;Dopravní podnik;(17, 111, 1);5;Nádraží;(5, 135);20:55:00;2023-10-30 20:52:12.806295;30.10.2023 20:55;82;True;85.193705;PRIOR;1
case5;2;Most,nádraží;(2, 9);4;Most,Dopravní podnik;(4, 3);21:55:00;2023-10-30 21:51:28.559028;30.10.2023 21:55;58;True;153.440972;PRIOR;0
case5;2;Most,nádraží;(2, 9);5;Okružní,Shell;(5, 185);21:55:00;2023-10-30 21:51:28.559028;30.10.2023 21:55;27;True;184.440972;PRIOR;0
case5;2;Most,nádraží;(2, 9);5;Nádraží;(5, 135);21:55:00;2023-10-30 21:51:28.559028;30.10.2023 21:55;39;True;172.440972;PRIOR;1
case5;2;Most,nádraží;(2, 9);17;Dopravní podnik;(17, 111, 1);21:55:00;2023-10-30 21:51:28.559028;30.10.2023 21:55;57;True;154.440972;PRIOR;0
case5;4;Most,Dopravní podnik;(4, 3);2;Most,nádraží;(2, 9);21:55:00;30.10.2023 21:51;30.10.2023 21:55;58;True;182;PRIOR;0
case5;4;Most,Dopravní podnik;(4, 3);5;Okružní,Shell;(5, 185);21:55:00;30.10.2023 21:51;30.10.2023 21:55;59;True;181;PRIOR;1
case5;4;Most,Dopravní podnik;(4, 3);5;Nádraží;(5, 135);21:55:00;30.10.2023 21:51;30.10.2023 21:55;46;True;194;PRIOR;1
case5;4;Most,Dopravní podnik;(4, 3);17;Dopravní podnik;(17, 111, 1);21:55:00;30.10.2023 21:51;30.10.2023 21:55;89;True;151;PRIOR;1
case5;5;Okružní,Shell;(5, 185);2;Most,nádraží;(2, 9);21:55:00;2023-10-30 21:51:12.110779;30.10.2023 21:55;27;True;200.889221;PRIOR;1
case5;5;Okružní,Shell;(5, 185);4;Most,Dopravní podnik;(4, 3);21:55:00;2023-10-30 21:51:12.110779;30.10.2023 21:55;59;True;168.889221;PRIOR;1
case5;5;Okružní,Shell;(5, 185);5;Nádraží;(5, 135);21:55:00;2023-10-30 21:51:12.110779;30.10.2023 21:55;52;True;175.889221;PRIOR;1
case5;5;Okružní,Shell;(5, 185);17;Dopravní podnik;(17, 111, 1);21:55:00;2023-10-30 21:51:12.110779;30.10.2023 21:55;30;True;197.889221;PRIOR;1
case5;5;Nádraží;(5, 135);2;Most,nádraží;(2, 9);21:55:00;30.10.2023 21:51;30.10.2023 21:55;39;True;201;PRIOR;1
case5;5;Nádraží;(5, 135);4;Most,Dopravní podnik;(4, 3);21:55:00;30.10.2023 21:51;30.10.2023 21:55;46;True;194;PRIOR;0
case5;5;Nádraží;(5, 135);5;Okružní,Shell;(5, 185);21:55:00;30.10.2023 21:51;30.10.2023 21:55;52;True;188;PRIOR;1
case5;5;Nádraží;(5, 135);17;Dopravní podnik;(17, 111, 1);21:55:00;30.10.2023 21:51;30.10.2023 21:55;82;True;158;PRIOR;0
case5;17;Dopravní podnik;(17, 111, 1);2;Most,nádraží;(2, 9);21:55:00;2023-10-30 21:52:45.316667;30.10.2023 21:55;57;True;77.683333;PRIOR;1
