case;cislo linky;konecna A;linka_smer_A;cislo linky B;konecna B;linka_smer_B;rozjezd;prijezd;odjezd;doba prestupu;stihnuto;o_kolik;cpu;smysluplnost
case16;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);20:03:00;13.10.2023 20:00;13.10.2023 20:02;15;True;105;Litvínov;1
case16;4;Most,Dopravní podnik;(4, 3);13;Lom,rozcestí M.Radčice;(13, 205);20:03:00;2023-10-13 20:00:40.561194;13.10.2023 23:59;10;True;;Litvínov;1
case16;4;Most,Dopravní podnik;(4, 3);14;H.Jiřetín,pekařství;(14, 244);20:03:00;2023-10-13 20:00:40.561194;13.10.2023 20:02;25;True;54.438806;Litvínov;1
case16;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);20:03:00;2023-10-13 20:00:40.561194;13.10.2023 20:03;25;True;114.438806;Litvínov;1
case16;4;Litvínov,Citadela;(4, 26);13;Lom,rozcestí M.Radčice;(13, 205);20:03:00;2023-10-13 20:00:58.808535;13.10.2023 23:59;25;True;;Litvínov;1
case16;4;Litvínov,Citadela;(4, 26);14;H.Jiřetín,pekařství;(14, 244);20:03:00;2023-10-13 20:00:58.808535;13.10.2023 20:02;15;True;46.191465;Litvínov;1
case16;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);20:03:00;2023-10-13 20:00:58.808535;13.10.2023 20:03;15;True;106.191465;Litvínov;1
case16;13;Lom,rozcestí M.Radčice;(13, 205);14;H.Jiřetín,pekařství;(14, 244);20:03:00;2023-10-16 20:00:15.343224;16.10.2023 20:02;35;True;69.656776;Litvínov;0
case16;13;Lom,rozcestí M.Radčice;(13, 205);4;Most,Dopravní podnik;(4, 3);20:03:00;2023-10-16 20:00:15.343224;16.10.2023 20:00;10;False;-5.343224;Litvínov;1
case16;13;Lom,rozcestí M.Radčice;(13, 205);4;Litvínov,Citadela;(4, 26);20:03:00;2023-10-16 20:00:15.343224;2023-10-16 20:03:12.611122;25;True;152.267898;Litvínov;1
case16;14;Litvínov,nádraží;(14, 201);13;Lom,rozcestí M.Radčice;(13, 205);20:03:00;2023-10-16 19:58:15.737840;16.10.2023 20:03;35;True;249.26216;Litvínov;0
case16;14;Litvínov,nádraží;(14, 201);13;Janov,konečná;(13, 225);20:03:00;2023-10-16 19:58:15.737840;16.10.2023 20:03;0;True;284.26216;Litvínov;0
case16;14;Litvínov,nádraží;(14, 201);4;Most,Dopravní podnik;(4, 3);20:03:00;2023-10-16 19:58:15.737840;16.10.2023 20:00;25;True;99.26216;Litvínov;1
case16;14;Litvínov,nádraží;(14, 201);4;Litvínov,Citadela;(4, 26);20:03:00;2023-10-16 19:58:15.737840;2023-10-16 20:03:12.611122;15;True;281.873282;Litvínov;1
case16;13;Janov,konečná;(13, 225);14;H.Jiřetín,pekařství;(14, 244);20:03:00;16.10.2023 20:00;16.10.2023 20:02;0;True;120;Litvínov;0
case16;13;Janov,konečná;(13, 225);4;Most,Dopravní podnik;(4, 3);20:03:00;16.10.2023 20:00;16.10.2023 20:00;25;False;-5;Litvínov;1
case16;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);20:03:00;16.10.2023 20:00;2023-10-16 20:03:12.611122;15;True;177.611122;Litvínov;1
case16;4;Most,Dopravní podnik;(4, 3);13;Lom,rozcestí M.Radčice;(13, 205);20:03:00;16.10.2023 20:00;16.10.2023 20:03;10;True;170;Litvínov;1
case16;4;Most,Dopravní podnik;(4, 3);14;H.Jiřetín,pekařství;(14, 244);20:03:00;16.10.2023 20:00;16.10.2023 20:02;25;True;95;Litvínov;1
case16;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);20:03:00;16.10.2023 20:00;16.10.2023 20:03;25;True;155;Litvínov;1
case16;4;Litvínov,Citadela;(4, 26);13;Lom,rozcestí M.Radčice;(13, 205);20:03:00;2023-10-16 20:02:52.611122;16.10.2023 20:03;25;False;-17.611122;Litvínov;1
case16;4;Litvínov,Citadela;(4, 26);14;H.Jiřetín,pekařství;(14, 244);20:03:00;2023-10-16 20:02:52.611122;16.10.2023 20:02;15;False;-67.611122;Litvínov;1
case16;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);20:03:00;2023-10-16 20:02:52.611122;16.10.2023 20:03;15;False;-7.611122;Litvínov;1
case16;13;Lom,rozcestí M.Radčice;(13, 205);14;H.Jiřetín,pekařství;(14, 244);20:03:00;17.10.2023 20:00;17.10.2023 20:02;35;True;85;Litvínov;0
case16;13;Lom,rozcestí M.Radčice;(13, 205);4;Most,Dopravní podnik;(4, 3);20:03:00;17.10.2023 20:00;2023-10-17 20:00:53.360452;10;True;43.360452;Litvínov;1
case16;13;Lom,rozcestí M.Radčice;(13, 205);4;Litvínov,Citadela;(4, 26);20:03:00;17.10.2023 20:00;2023-10-17 20:02:30.123799;25;True;125.123799;Litvínov;1
case16;14;Litvínov,nádraží;(14, 201);13;Lom,rozcestí M.Radčice;(13, 205);20:03:00;17.10.2023 23:59;17.10.2023 20:03;35;False;;Litvínov;0
case16;14;Litvínov,nádraží;(14, 201);13;Janov,konečná;(13, 225);20:03:00;17.10.2023 23:59;17.10.2023 20:03;0;False;;Litvínov;0
case16;14;Litvínov,nádraží;(14, 201);4;Most,Dopravní podnik;(4, 3);20:03:00;17.10.2023 23:59;2023-10-17 20:00:53.360452;25;False;;Litvínov;1
case16;14;Litvínov,nádraží;(14, 201);4;Litvínov,Citadela;(4, 26);20:03:00;17.10.2023 23:59;2023-10-17 20:02:30.123799;15;False;;Litvínov;1
case16;13;Janov,konečná;(13, 225);14;H.Jiřetín,pekařství;(14, 244);20:03:00;17.10.2023 20:00;17.10.2023 20:02;0;True;120;Litvínov;0
case16;13;Janov,konečná;(13, 225);4;Most,Dopravní podnik;(4, 3);20:03:00;17.10.2023 20:00;2023-10-17 20:00:53.360452;25;True;28.360452;Litvínov;1
case16;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);20:03:00;17.10.2023 20:00;2023-10-17 20:02:30.123799;15;True;135.123799;Litvínov;1
case16;4;Most,Dopravní podnik;(4, 3);13;Lom,rozcestí M.Radčice;(13, 205);20:03:00;2023-10-17 20:00:33.360452;17.10.2023 20:03;10;True;136.639548;Litvínov;1
case16;4;Most,Dopravní podnik;(4, 3);14;H.Jiřetín,pekařství;(14, 244);20:03:00;2023-10-17 20:00:33.360452;17.10.2023 20:02;25;True;61.639548;Litvínov;1
case16;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);20:03:00;2023-10-17 20:00:33.360452;17.10.2023 20:03;25;True;121.639548;Litvínov;1
case16;4;Litvínov,Citadela;(4, 26);13;Lom,rozcestí M.Radčice;(13, 205);20:03:00;2023-10-17 20:02:10.123799;17.10.2023 20:03;25;True;24.876201;Litvínov;1
case16;4;Litvínov,Citadela;(4, 26);14;H.Jiřetín,pekařství;(14, 244);20:03:00;2023-10-17 20:02:10.123799;17.10.2023 20:02;15;False;-25.123799;Litvínov;1
case16;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);20:03:00;2023-10-17 20:02:10.123799;17.10.2023 20:03;15;True;34.876201;Litvínov;1
case16;13;Lom,rozcestí M.Radčice;(13, 205);14;H.Jiřetín,pekařství;(14, 244);20:03:00;18.10.2023 20:00;18.10.2023 20:02;35;True;85;Litvínov;0
case16;13;Lom,rozcestí M.Radčice;(13, 205);4;Most,Dopravní podnik;(4, 3);20:03:00;18.10.2023 20:00;2023-10-18 20:00:45.784746;10;True;35.784746;Litvínov;1
case16;13;Lom,rozcestí M.Radčice;(13, 205);4;Litvínov,Citadela;(4, 26);20:03:00;18.10.2023 20:00;18.10.2023 20:02;25;True;95;Litvínov;1
case16;14;Litvínov,nádraží;(14, 201);13;Lom,rozcestí M.Radčice;(13, 205);20:03:00;2023-10-18 19:59:35.024266;18.10.2023 20:03;35;True;169.975734;Litvínov;0
case16;14;Litvínov,nádraží;(14, 201);13;Janov,konečná;(13, 225);20:03:00;2023-10-18 19:59:35.024266;18.10.2023 20:03;0;True;204.975734;Litvínov;0
case16;14;Litvínov,nádraží;(14, 201);4;Most,Dopravní podnik;(4, 3);20:03:00;2023-10-18 19:59:35.024266;2023-10-18 20:00:45.784746;25;True;45.76048;Litvínov;1
case16;14;Litvínov,nádraží;(14, 201);4;Litvínov,Citadela;(4, 26);20:03:00;2023-10-18 19:59:35.024266;18.10.2023 20:02;15;True;129.975734;Litvínov;1
case16;13;Janov,konečná;(13, 225);14;H.Jiřetín,pekařství;(14, 244);20:03:00;18.10.2023 20:00;18.10.2023 20:02;0;True;120;Litvínov;0
case16;13;Janov,konečná;(13, 225);4;Most,Dopravní podnik;(4, 3);20:03:00;18.10.2023 20:00;2023-10-18 20:00:45.784746;25;True;20.784746;Litvínov;1
case16;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);20:03:00;18.10.2023 20:00;18.10.2023 20:02;15;True;105;Litvínov;1
case16;4;Most,Dopravní podnik;(4, 3);13;Lom,rozcestí M.Radčice;(13, 205);20:03:00;2023-10-18 20:00:25.784746;18.10.2023 20:03;10;True;144.215254;Litvínov;1
case16;4;Most,Dopravní podnik;(4, 3);14;H.Jiřetín,pekařství;(14, 244);20:03:00;2023-10-18 20:00:25.784746;18.10.2023 20:02;25;True;69.215254;Litvínov;1
case16;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);20:03:00;2023-10-18 20:00:25.784746;18.10.2023 20:03;25;True;129.215254;Litvínov;1
case16;4;Litvínov,Citadela;(4, 26);13;Lom,rozcestí M.Radčice;(13, 205);20:03:00;2023-10-18 20:00:46.758501;18.10.2023 20:03;25;True;108.241499;Litvínov;1
case16;4;Litvínov,Citadela;(4, 26);14;H.Jiřetín,pekařství;(14, 244);20:03:00;2023-10-18 20:00:46.758501;18.10.2023 20:02;15;True;58.241499;Litvínov;1
case16;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);20:03:00;2023-10-18 20:00:46.758501;18.10.2023 20:03;15;True;118.241499;Litvínov;1
case16;13;Lom,rozcestí M.Radčice;(13, 205);14;H.Jiřetín,pekařství;(14, 244);20:03:00;2023-10-19 20:01:56.134151;19.10.2023 20:02;35;False;-31.134151;Litvínov;0
case16;13;Lom,rozcestí M.Radčice;(13, 205);4;Most,Dopravní podnik;(4, 3);20:03:00;2023-10-19 20:01:56.134151;2023-10-19 20:00:46.321956;10;False;-79.812195;Litvínov;1
case16;13;Lom,rozcestí M.Radčice;(13, 205);4;Litvínov,Citadela;(4, 26);20:03:00;2023-10-19 20:01:56.134151;2023-10-19 20:02:00.527965;25;False;-20.606186;Litvínov;1
case16;14;Litvínov,nádraží;(14, 201);13;Lom,rozcestí M.Radčice;(13, 205);20:03:00;2023-10-19 19:58:59.304876;19.10.2023 20:03;35;True;205.695124;Litvínov;0
case16;14;Litvínov,nádraží;(14, 201);13;Janov,konečná;(13, 225);20:03:00;2023-10-19 19:58:59.304876;19.10.2023 20:03;0;True;240.695124;Litvínov;0
case16;14;Litvínov,nádraží;(14, 201);4;Most,Dopravní podnik;(4, 3);20:03:00;2023-10-19 19:58:59.304876;2023-10-19 20:00:46.321956;25;True;82.01708;Litvínov;1
case16;14;Litvínov,nádraží;(14, 201);4;Litvínov,Citadela;(4, 26);20:03:00;2023-10-19 19:58:59.304876;2023-10-19 20:02:00.527965;15;True;166.223089;Litvínov;1
case16;13;Janov,konečná;(13, 225);14;H.Jiřetín,pekařství;(14, 244);20:03:00;19.10.2023 20:00;19.10.2023 20:02;0;True;120;Litvínov;0
case16;13;Janov,konečná;(13, 225);4;Most,Dopravní podnik;(4, 3);20:03:00;19.10.2023 20:00;2023-10-19 20:00:46.321956;25;True;21.321956;Litvínov;1
case16;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);20:03:00;19.10.2023 20:00;2023-10-19 20:02:00.527965;15;True;105.527965;Litvínov;1
case16;4;Most,Dopravní podnik;(4, 3);13;Lom,rozcestí M.Radčice;(13, 205);20:03:00;2023-10-19 20:00:26.321956;19.10.2023 20:03;10;True;143.678044;Litvínov;1
case16;4;Most,Dopravní podnik;(4, 3);14;H.Jiřetín,pekařství;(14, 244);20:03:00;2023-10-19 20:00:26.321956;19.10.2023 20:02;25;True;68.678044;Litvínov;1
case16;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);20:03:00;2023-10-19 20:00:26.321956;19.10.2023 20:03;25;True;128.678044;Litvínov;1
case16;4;Litvínov,Citadela;(4, 26);13;Lom,rozcestí M.Radčice;(13, 205);20:03:00;2023-10-19 20:01:40.527965;19.10.2023 20:03;25;True;54.472035;Litvínov;1
case16;4;Litvínov,Citadela;(4, 26);14;H.Jiřetín,pekařství;(14, 244);20:03:00;2023-10-19 20:01:40.527965;19.10.2023 20:02;15;True;4.472035;Litvínov;1
case16;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);20:03:00;2023-10-19 20:01:40.527965;19.10.2023 20:03;15;True;64.472035;Litvínov;1
case16;13;Lom,rozcestí M.Radčice;(13, 205);14;H.Jiřetín,pekařství;(14, 244);20:03:00;2023-10-20 20:00:09.602332;20.10.2023 20:02;35;True;75.397668;Litvínov;0
case16;13;Lom,rozcestí M.Radčice;(13, 205);4;Most,Dopravní podnik;(4, 3);20:03:00;2023-10-20 20:00:09.602332;2023-10-20 20:01:22.749156;10;True;63.146824;Litvínov;1
case16;13;Lom,rozcestí M.Radčice;(13, 205);4;Litvínov,Citadela;(4, 26);20:03:00;2023-10-20 20:00:09.602332;2023-10-20 20:03:50.036172;25;True;195.43384;Litvínov;1
case16;14;Litvínov,nádraží;(14, 201);13;Lom,rozcestí M.Radčice;(13, 205);20:03:00;20.10.2023 23:59;20.10.2023 20:03;35;False;;Litvínov;0
case16;14;Litvínov,nádraží;(14, 201);13;Janov,konečná;(13, 225);20:03:00;20.10.2023 23:59;20.10.2023 20:03;0;False;;Litvínov;0
case16;14;Litvínov,nádraží;(14, 201);4;Most,Dopravní podnik;(4, 3);20:03:00;20.10.2023 23:59;2023-10-20 20:01:22.749156;25;False;;Litvínov;1
case16;14;Litvínov,nádraží;(14, 201);4;Litvínov,Citadela;(4, 26);20:03:00;20.10.2023 23:59;2023-10-20 20:03:50.036172;15;False;;Litvínov;1
case16;13;Janov,konečná;(13, 225);14;H.Jiřetín,pekařství;(14, 244);20:03:00;20.10.2023 20:00;20.10.2023 20:02;0;True;120;Litvínov;0
case16;13;Janov,konečná;(13, 225);4;Most,Dopravní podnik;(4, 3);20:03:00;20.10.2023 20:00;2023-10-20 20:01:22.749156;25;True;57.749156;Litvínov;1
case16;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);20:03:00;20.10.2023 20:00;2023-10-20 20:03:50.036172;15;True;215.036172;Litvínov;1
case16;4;Most,Dopravní podnik;(4, 3);13;Lom,rozcestí M.Radčice;(13, 205);20:03:00;2023-10-20 20:01:02.749156;20.10.2023 20:03;10;True;107.250844;Litvínov;1
case16;4;Most,Dopravní podnik;(4, 3);14;H.Jiřetín,pekařství;(14, 244);20:03:00;2023-10-20 20:01:02.749156;20.10.2023 20:02;25;True;32.250844;Litvínov;1
case16;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);20:03:00;2023-10-20 20:01:02.749156;20.10.2023 20:03;25;True;92.250844;Litvínov;1
case16;4;Litvínov,Citadela;(4, 26);13;Lom,rozcestí M.Radčice;(13, 205);20:03:00;2023-10-20 20:03:30.036172;20.10.2023 20:03;25;False;-55.036172;Litvínov;1
case16;4;Litvínov,Citadela;(4, 26);14;H.Jiřetín,pekařství;(14, 244);20:03:00;2023-10-20 20:03:30.036172;20.10.2023 20:02;15;False;-105.036172;Litvínov;1
case16;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);20:03:00;2023-10-20 20:03:30.036172;20.10.2023 20:03;15;False;-45.036172;Litvínov;1
case16;13;Lom,rozcestí M.Radčice;(13, 205);14;H.Jiřetín,pekařství;(14, 244);20:03:00;2023-10-23 20:01:59.549663;23.10.2023 20:02;35;False;-34.549663;Litvínov;0
case16;13;Lom,rozcestí M.Radčice;(13, 205);4;Most,Dopravní podnik;(4, 3);20:03:00;2023-10-23 20:01:59.549663;2023-10-23 20:00:22.561061;10;False;-106.988602;Litvínov;1
case16;13;Lom,rozcestí M.Radčice;(13, 205);4;Litvínov,Citadela;(4, 26);20:03:00;2023-10-23 20:01:59.549663;2023-10-23 20:04:21.145724;25;True;116.596061;Litvínov;1
case16;14;Litvínov,nádraží;(14, 201);13;Lom,rozcestí M.Radčice;(13, 205);20:03:00;23.10.2023 23:59;23.10.2023 20:03;35;False;;Litvínov;0
case16;14;Litvínov,nádraží;(14, 201);13;Janov,konečná;(13, 225);20:03:00;23.10.2023 23:59;23.10.2023 20:03;0;False;;Litvínov;0
case16;14;Litvínov,nádraží;(14, 201);4;Most,Dopravní podnik;(4, 3);20:03:00;23.10.2023 23:59;2023-10-23 20:00:22.561061;25;False;;Litvínov;1
case16;14;Litvínov,nádraží;(14, 201);4;Litvínov,Citadela;(4, 26);20:03:00;23.10.2023 23:59;2023-10-23 20:04:21.145724;15;False;;Litvínov;1
case16;13;Janov,konečná;(13, 225);14;H.Jiřetín,pekařství;(14, 244);20:03:00;23.10.2023 20:00;23.10.2023 20:02;0;True;120;Litvínov;0
case16;13;Janov,konečná;(13, 225);4;Most,Dopravní podnik;(4, 3);20:03:00;23.10.2023 20:00;2023-10-23 20:00:22.561061;25;False;-2.438939;Litvínov;1
case16;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);20:03:00;23.10.2023 20:00;2023-10-23 20:04:21.145724;15;True;246.145724;Litvínov;1
case16;4;Most,Dopravní podnik;(4, 3);13;Lom,rozcestí M.Radčice;(13, 205);20:03:00;2023-10-23 20:00:02.561061;23.10.2023 20:03;10;True;167.438939;Litvínov;1
case16;4;Most,Dopravní podnik;(4, 3);14;H.Jiřetín,pekařství;(14, 244);20:03:00;2023-10-23 20:00:02.561061;23.10.2023 20:02;25;True;92.438939;Litvínov;1
case16;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);20:03:00;2023-10-23 20:00:02.561061;23.10.2023 20:03;25;True;152.438939;Litvínov;1
case16;4;Litvínov,Citadela;(4, 26);13;Lom,rozcestí M.Radčice;(13, 205);20:03:00;2023-10-23 20:04:01.145724;23.10.2023 20:03;25;False;-86.145724;Litvínov;1
case16;4;Litvínov,Citadela;(4, 26);14;H.Jiřetín,pekařství;(14, 244);20:03:00;2023-10-23 20:04:01.145724;23.10.2023 20:02;15;False;-136.145724;Litvínov;1
case16;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);20:03:00;2023-10-23 20:04:01.145724;23.10.2023 20:03;15;False;-76.145724;Litvínov;1
case16;13;Lom,rozcestí M.Radčice;(13, 205);14;H.Jiřetín,pekařství;(14, 244);20:03:00;2023-10-24 20:00:40.774256;24.10.2023 20:02;35;True;44.225744;Litvínov;0
case16;13;Lom,rozcestí M.Radčice;(13, 205);4;Most,Dopravní podnik;(4, 3);20:03:00;2023-10-24 20:00:40.774256;2023-10-24 20:00:54.297503;10;True;3.523247;Litvínov;1
case16;13;Lom,rozcestí M.Radčice;(13, 205);4;Litvínov,Citadela;(4, 26);20:03:00;2023-10-24 20:00:40.774256;2023-10-24 20:02:40.354344;25;True;94.580088;Litvínov;1
case16;14;Litvínov,nádraží;(14, 201);13;Lom,rozcestí M.Radčice;(13, 205);20:03:00;2023-10-24 19:59:19.803025;24.10.2023 20:03;35;True;185.196975;Litvínov;0
case16;14;Litvínov,nádraží;(14, 201);13;Janov,konečná;(13, 225);20:03:00;2023-10-24 19:59:19.803025;24.10.2023 20:03;0;True;220.196975;Litvínov;0
case16;14;Litvínov,nádraží;(14, 201);4;Most,Dopravní podnik;(4, 3);20:03:00;2023-10-24 19:59:19.803025;2023-10-24 20:00:54.297503;25;True;69.494478;Litvínov;1
case16;14;Litvínov,nádraží;(14, 201);4;Litvínov,Citadela;(4, 26);20:03:00;2023-10-24 19:59:19.803025;2023-10-24 20:02:40.354344;15;True;185.551319;Litvínov;1
case16;13;Janov,konečná;(13, 225);14;H.Jiřetín,pekařství;(14, 244);20:03:00;24.10.2023 20:00;24.10.2023 20:02;0;True;120;Litvínov;0
case16;13;Janov,konečná;(13, 225);4;Most,Dopravní podnik;(4, 3);20:03:00;24.10.2023 20:00;2023-10-24 20:00:54.297503;25;True;29.297503;Litvínov;1
case16;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);20:03:00;24.10.2023 20:00;2023-10-24 20:02:40.354344;15;True;145.354344;Litvínov;1
case16;4;Most,Dopravní podnik;(4, 3);13;Lom,rozcestí M.Radčice;(13, 205);20:03:00;2023-10-24 20:00:34.297503;24.10.2023 20:03;10;True;135.702497;Litvínov;1
case16;4;Most,Dopravní podnik;(4, 3);14;H.Jiřetín,pekařství;(14, 244);20:03:00;2023-10-24 20:00:34.297503;24.10.2023 20:02;25;True;60.702497;Litvínov;1
case16;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);20:03:00;2023-10-24 20:00:34.297503;24.10.2023 20:03;25;True;120.702497;Litvínov;1
case16;4;Litvínov,Citadela;(4, 26);13;Lom,rozcestí M.Radčice;(13, 205);20:03:00;2023-10-24 20:02:20.354344;24.10.2023 20:03;25;True;14.645656;Litvínov;1
case16;4;Litvínov,Citadela;(4, 26);14;H.Jiřetín,pekařství;(14, 244);20:03:00;2023-10-24 20:02:20.354344;24.10.2023 20:02;15;False;-35.354344;Litvínov;1
case16;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);20:03:00;2023-10-24 20:02:20.354344;24.10.2023 20:03;15;True;24.645656;Litvínov;1
case16;13;Lom,rozcestí M.Radčice;(13, 205);14;H.Jiřetín,pekařství;(14, 244);20:03:00;25.10.2023 20:00;25.10.2023 20:02;35;True;85;Litvínov;0
case16;13;Lom,rozcestí M.Radčice;(13, 205);4;Most,Dopravní podnik;(4, 3);20:03:00;25.10.2023 20:00;2023-10-25 20:01:11.479307;10;True;61.479307;Litvínov;1
case16;13;Lom,rozcestí M.Radčice;(13, 205);4;Litvínov,Citadela;(4, 26);20:03:00;25.10.2023 20:00;2023-10-25 20:05:03.520037;25;True;278.520037;Litvínov;1
case16;14;Litvínov,nádraží;(14, 201);13;Lom,rozcestí M.Radčice;(13, 205);20:03:00;2023-10-25 19:59:35.769430;25.10.2023 20:03;35;True;169.23057;Litvínov;0
case16;14;Litvínov,nádraží;(14, 201);13;Janov,konečná;(13, 225);20:03:00;2023-10-25 19:59:35.769430;25.10.2023 20:03;0;True;204.23057;Litvínov;0
case16;14;Litvínov,nádraží;(14, 201);4;Most,Dopravní podnik;(4, 3);20:03:00;2023-10-25 19:59:35.769430;2023-10-25 20:01:11.479307;25;True;70.709877;Litvínov;1
case16;14;Litvínov,nádraží;(14, 201);4;Litvínov,Citadela;(4, 26);20:03:00;2023-10-25 19:59:35.769430;2023-10-25 20:05:03.520037;15;True;312.750607;Litvínov;1
case16;13;Janov,konečná;(13, 225);14;H.Jiřetín,pekařství;(14, 244);20:03:00;25.10.2023 20:00;25.10.2023 20:02;0;True;120;Litvínov;0
case16;13;Janov,konečná;(13, 225);4;Most,Dopravní podnik;(4, 3);20:03:00;25.10.2023 20:00;2023-10-25 20:01:11.479307;25;True;46.479307;Litvínov;1
case16;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);20:03:00;25.10.2023 20:00;2023-10-25 20:05:03.520037;15;True;288.520037;Litvínov;1
case16;4;Most,Dopravní podnik;(4, 3);13;Lom,rozcestí M.Radčice;(13, 205);20:03:00;2023-10-25 20:00:51.479307;25.10.2023 20:03;10;True;118.520693;Litvínov;1
case16;4;Most,Dopravní podnik;(4, 3);14;H.Jiřetín,pekařství;(14, 244);20:03:00;2023-10-25 20:00:51.479307;25.10.2023 20:02;25;True;43.520693;Litvínov;1
case16;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);20:03:00;2023-10-25 20:00:51.479307;25.10.2023 20:03;25;True;103.520693;Litvínov;1
case16;4;Litvínov,Citadela;(4, 26);13;Lom,rozcestí M.Radčice;(13, 205);20:03:00;2023-10-25 20:04:43.520037;25.10.2023 20:03;25;False;-128.520037;Litvínov;1
case16;4;Litvínov,Citadela;(4, 26);14;H.Jiřetín,pekařství;(14, 244);20:03:00;2023-10-25 20:04:43.520037;25.10.2023 20:02;15;False;-178.520037;Litvínov;1
case16;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);20:03:00;2023-10-25 20:04:43.520037;25.10.2023 20:03;15;False;-118.520037;Litvínov;1
case16;13;Lom,rozcestí M.Radčice;(13, 205);14;H.Jiřetín,pekařství;(14, 244);20:03:00;26.10.2023 23:59;26.10.2023 20:02;35;False;;Litvínov;0
case16;13;Lom,rozcestí M.Radčice;(13, 205);4;Most,Dopravní podnik;(4, 3);20:03:00;26.10.2023 23:59;2023-10-26 20:00:24.750022;10;False;;Litvínov;1
case16;13;Lom,rozcestí M.Radčice;(13, 205);4;Litvínov,Citadela;(4, 26);20:03:00;26.10.2023 23:59;2023-10-26 20:05:43.597385;25;False;;Litvínov;1
case16;14;Litvínov,nádraží;(14, 201);13;Lom,rozcestí M.Radčice;(13, 205);20:03:00;2023-10-26 19:59:03.486202;26.10.2023 23:59;35;True;;Litvínov;0
case16;14;Litvínov,nádraží;(14, 201);13;Janov,konečná;(13, 225);20:03:00;2023-10-26 19:59:03.486202;26.10.2023 20:03;0;True;236.513798;Litvínov;0
case16;14;Litvínov,nádraží;(14, 201);4;Most,Dopravní podnik;(4, 3);20:03:00;2023-10-26 19:59:03.486202;2023-10-26 20:00:24.750022;25;True;56.26382;Litvínov;1
